year;month;AC;province;party;nElectoresProvince;nVotosCandidaturasProvince;nElectoresAC;nVotosCandidaturaAC;nVotosPartyProv;sumVotesEachPartyACTotal;sumVotesEachPartyACTotalDividedBynVotosCandidaturaAC;totalDepsProv;totalDepsAvailableInAC;nDepsPerProvPerYear;totalDepsPerPartyPerAC;totalDepsPerPartyPerACDividedByTotalDepsAvailablePerAC
2007;5;Extremadura;Badajoz;IU;544753;398521;893547;656928;19916;30028;0.045709727702275;35;65;0;0;0
2007;5;Extremadura;Caceres;IU;348794;258407;893547;656928;10112;30028;0.045709727702275;30;65;0;0;0
2007;5;Murcia;Murcia;IU;NA;NA;NA;641429;40663;40663;0.063394389714216;45;45;1;1;0.022222222222222
2007;5;Navarra;Navarra;IU;471653;325157;471653;325157;14337;14337;0.044092546062364;50;50;2;2;0.04
2007;5;La Rioja;La Rioja;IU;237753;169901;237753;169901;5292;5292;0.031147550632427;33;33;0;0;0
2007;5;Canarias;NA;IU;769185;464971;1537139;922223;2613;6540;0.007091560284226;30;60;0;0;0
2007;5;Canarias;NA;IU;766518;457252;1537139;922223;3927;6540;0.007091560284226;30;60;0;0;0
2007;5;Aragon;NA;IU;NA;NA;1017085;656946;NA;27440;0.041769034288968;NA;67;NA;1;0.014925373134328
2007;5;Valencia;NA;IU;NA;NA;3436601;2398256;NA;194928;0.081279062785624;NA;99;NA;7;0.070707070707071
2007;5;Madrid;NA;IU;NA;NA;NA;2936081;NA;264782;NA;NA;120;NA;11;NA
2007;5;Illes Baleares;NA;IU;NA;NA;NA;409831;NA;1728;NA;NA;NA;NA;0;NA
2007;5;Aragon;NA;CHA;NA;NA;1017085;656946;NA;54752;0.08334322760166;NA;67;NA;4;0.059701492537314
2007;5;Navarra;Navarra;CDN;471653;325157;471653;325157;14412;14412;0.04432320386767;50;50;2;2;0.04
2007;5;Canarias;NA;CC;769185;464971;1537139;922223;39776;225878;0.244927745241661;30;60;5;19;0.316666666666667
2007;5;Canarias;NA;CC;766518;457252;1537139;922223;186102;225878;0.244927745241661;30;60;14;19;0.316666666666667
2006;11;Catalonia;NA;PSC-PSOE;NA;NA;5321274;2908290;NA;796173;0.27375983825547;NA;135;NA;37;0.274074074074074
2006;11;Catalonia;NA;PP;NA;NA;5321274;2908290;NA;316222;0.108731247571597;NA;135;NA;14;0.103703703703704
2006;11;Catalonia;NA;IU;NA;NA;5321274;2908290;NA;282693;0.097202479807722;NA;135;NA;12;0.088888888888889
2006;11;Catalonia;NA;ERC;NA;NA;5321274;2908290;NA;416355;0.143161445385433;NA;135;NA;21;0.155555555555556
2006;11;Catalonia;NA;Cs;NA;NA;5321274;2908290;NA;89840;0.030891004679726;NA;135;NA;3;0.022222222222222
2006;11;Catalonia;NA;CIU;NA;NA;5321274;2908290;NA;935756;0.321754708093072;NA;135;NA;48;0.355555555555556
2005;6;Galicia;La Coruña;PSOE;1059232;657272;2616811;1651644;221436;555603;0.33639392023947;24;75;8;25;0.333333333333333
2005;6;Galicia;Lugo;PSOE;346683;234092;2616811;1651644;81709;555603;0.33639392023947;15;75;5;25;0.333333333333333
2005;6;Galicia;Orense;PSOE;354780;225695;2616811;1651644;70251;555603;0.33639392023947;14;75;4;25;0.333333333333333
2005;6;Galicia;Pontevedra;PSOE;856116;534585;2616811;1651644;182207;555603;0.33639392023947;22;75;8;25;0.333333333333333
2005;4;Pais Vasco;Álava;PSE-PSOE;247648;169519;1799523;1210598;43218;274548;0.226787091999161;25;75;7;18;0.24
2005;4;Pais Vasco;Guipúzcoa;PSE-PSOE;580900;388743;1799523;1210598;78871;274548;0.226787091999161;25;75;5;18;0.24
2005;4;Pais Vasco;Vizcaya;PSE-PSOE;970975;652336;1799523;1210598;152459;274548;0.226787091999161;25;75;6;18;0.24
2005;4;Pais Vasco;Álava;PP;247648;169519;1799523;1210598;43986;210611;0.173972697790679;25;75;7;15;0.2
2005;4;Pais Vasco;Guipúzcoa;PP;580900;388743;1799523;1210598;51780;210611;0.173972697790679;25;75;3;15;0.2
2005;4;Pais Vasco;Vizcaya;PP;970975;652336;1799523;1210598;114845;210611;0.173972697790679;25;75;5;15;0.2
2005;6;Galicia;La Coruña;PP;1059232;657272;2616811;1651644;286278;756562;0.458066023913143;24;75;11;37;0.493333333333333
2005;6;Galicia;Lugo;PP;346683;234092;2616811;1651644;115650;756562;0.458066023913143;15;75;8;37;0.493333333333333
2005;6;Galicia;Orense;PP;354780;225695;2616811;1651644;115684;756562;0.458066023913143;14;75;8;37;0.493333333333333
2005;6;Galicia;Pontevedra;PP;856116;534585;2616811;1651644;238950;756562;0.458066023913143;22;75;10;37;0.493333333333333
2005;4;Pais Vasco;Álava;PNV;247648;169519;1799523;1210598;51986;468117;0.386682449500164;25;75;8;29;0.386666666666667
2005;4;Pais Vasco;Guipúzcoa;PNV;580900;388743;1799523;1210598;148884;468117;0.386682449500164;25;75;10;29;0.386666666666667
2005;4;Pais Vasco;Vizcaya;PNV;970975;652336;1799523;1210598;267247;468117;0.386682449500164;25;75;11;29;0.386666666666667
2005;4;Pais Vasco;Álava;IU;247648;169519;1799523;1210598;8409;65023;0.053711471520687;25;75;1;3;0.04
2005;4;Pais Vasco;Guipúzcoa;IU;580900;388743;1799523;1210598;20388;65023;0.053711471520687;25;75;1;3;0.04
2005;4;Pais Vasco;Vizcaya;IU;970975;652336;1799523;1210598;36226;65023;0.053711471520687;25;75;1;3;0.04
2005;6;Galicia;La Coruña;IU;1059232;657272;2616811;1651644;6691;12419;0.007519174834286;24;75;0;0;0
2005;6;Galicia;Lugo;IU;346683;234092;2616811;1651644;836;12419;0.007519174834286;15;75;0;0;0
2005;6;Galicia;Orense;IU;354780;225695;2616811;1651644;766;12419;0.007519174834286;14;75;0;0;0
2005;6;Galicia;Pontevedra;IU;856116;534585;2616811;1651644;4126;12419;0.007519174834286;22;75;0;0;0
2005;4;Pais Vasco;Álava;HB;247648;169519;1799523;1210598;14188;150645;0.124438500641832;25;75;2;9;0.12
2005;4;Pais Vasco;Guipúzcoa;HB;580900;388743;1799523;1210598;70834;150645;0.124438500641832;25;75;5;9;0.12
2005;4;Pais Vasco;Vizcaya;HB;970975;652336;1799523;1210598;65623;150645;0.124438500641832;25;75;2;9;0.12
2005;6;Galicia;La Coruña;BNG;1059232;657272;2616811;1651644;136696;311954;0.18887484227836;24;75;5;13;0.173333333333333
2005;6;Galicia;Lugo;BNG;346683;234092;2616811;1651644;34350;311954;0.18887484227836;15;75;2;13;0.173333333333333
2005;6;Galicia;Orense;BNG;354780;225695;2616811;1651644;37141;311954;0.18887484227836;14;75;2;13;0.173333333333333
2005;6;Galicia;Pontevedra;BNG;856116;534585;2616811;1651644;103767;311954;0.18887484227836;22;75;4;13;0.173333333333333
2004;3;Andalucia;NA;PSOE;NA;NA;6052012;4426721;NA;2260545;0.510659018266568;NA;109;NA;61;0.559633027522936
2004;3;Andalucia;NA;PP;NA;NA;6052012;4426721;NA;1426774;0.322309447557233;NA;109;NA;37;0.339449541284404
2004;3;Andalucia;NA;PA;NA;NA;6052012;4426721;NA;276674;0.062500889484564;NA;109;NA;5;0.045871559633028
2004;3;Andalucia;NA;IU;NA;NA;6052012;4426721;NA;337030;0.076135360687968;NA;109;NA;6;0.055045871559633
2003;5;Valencia;NA;UV;NA;NA;3423098;2394150;NA;72594;0.030321408433056;NA;89;NA;0;0
2003;5;Navarra;Navarra;(UPN-)AP/PP;464826;300013;464826;300013;127460;127460;0.424848256575548;50;50;23;23;0.46
2003;5;Castilla y Leon;NA;UPL;NA;NA;2177222;1532399;NA;60331;0.039370294551223;NA;82;NA;2;0.024390243902439
2003;5;Illes Baleares;Illes Baleares;UM;682857;419247;682857;419247;31781;31781;0.075804955074216;59;59;3;3;0.050847457627119
2003;5;Asturias;Asturias;PSOE;976104;604573;976104;604573;250474;250474;0.414299017653782;45;45;22;22;0.488888888888889
2003;5;Cantabria;Cantabria;PSOE;476924;338316;476924;338316;103608;103608;0.306246231334019;39;39;13;13;0.333333333333333
2003;5;Castilla y Leon;NA;PSOE;NA;NA;2177222;1532399;NA;576769;0.376383043841715;NA;82;NA;32;0.390243902439024
2003;5;Castilla-La Mancha;Albacete;PSOE;297681;215696;1448289;1082030;127148;634132;0.586057687864477;10;47;6;29;0.617021276595745
2003;5;Castilla-La Mancha;Ciudad Real;PSOE;391855;283444;1448289;1082030;173455;634132;0.586057687864477;11;47;7;29;0.617021276595745
2003;5;Castilla-La Mancha;Cuenca;PSOE;165543;131350;1448289;1082030;71909;634132;0.586057687864477;8;47;5;29;0.617021276595745
2003;5;Castilla-La Mancha;Guadalajara;PSOE;147799;108950;1448289;1082030;58158;634132;0.586057687864477;7;47;4;29;0.617021276595745
2003;5;Castilla-La Mancha;Toledo;PSOE;445411;360590;1448289;1082030;203462;634132;0.586057687864477;11;47;7;29;0.617021276595745
2003;5;Extremadura;Badajoz;PSOE;535941;393915;881228;652031;213743;341522;0.523781844728241;35;65;20;36;0.553846153846154
2003;5;Extremadura;Caceres;PSOE;345287;258116;881228;652031;127779;341522;0.523781844728241;30;65;16;36;0.553846153846154
2003;5;Murcia;Murcia;PSOE;NA;NA;NA;642688;221392;221392;0.3444781915953;45;45;16;16;0.355555555555556
2003;5;La Rioja;La Rioja;PSOE;233553;170641;233553;170641;66410;66410;0.389179622716698;33;33;14;14;0.424242424242424
2003;5;Madrid;Madrid;PSOE;4443533;3003138;4443533;3003138;1225390;1225390;0.40803652712596;111;111;47;47;0.423423423423423
2003;5;Canarias;NA;PSOE;727170;475100;1439784;913442;100562;235234;0.257524834636463;30;60;7;17;0.283333333333333
2003;5;Canarias;NA;PSOE;712614;438342;1439784;913442;134672;235234;0.257524834636463;30;60;10;17;0.283333333333333
2003;10;Madrid;Madrid;PSOE;4455706;2729189;4455706;2729189;1083205;1083205;0.396896294100555;111;111;45;45;0.405405405405405
2003;5;Aragon;NA;PSOE;NA;NA;1019798;697970;NA;270468;0.387506626359299;NA;67;NA;27;0.402985074626866
2003;5;Illes Baleares;Illes Baleares;PSOE;682857;419247;682857;419247;121425;121425;0.289626401620047;59;59;20;20;0.338983050847458
2003;5;Valencia;NA;PSOE;NA;NA;3423098;2394150;NA;874288;0.3651767850803;NA;89;NA;35;0.393258426966292
2003;5;Navarra;Navarra;PSN-PSOE;464826;300013;464826;300013;65003;65003;0.216667277751297;50;50;11;11;0.22
2003;5;Illes Baleares;Illes Baleares;PSM;682857;419247;682857;419247;33920;33920;0.08090695938194;59;59;4;4;0.067796610169492
2003;11;Catalonia;NA;PSC-PSOE;NA;NA;5307837;3280271;NA;1031454;0.314441703139771;NA;135;NA;42;0.311111111111111
2003;5;La Rioja;La Rioja;PRP;233553;170641;233553;170641;11842;11842;0.069397155431579;33;33;2;2;0.060606060606061
2003;5;Cantabria;Cantabria;PRC;476924;338316;476924;338316;66480;66480;0.196502677969709;39;39;8;8;0.205128205128205
2003;5;Asturias;Asturias;PP;976104;604573;976104;604573;242396;242396;0.400937521192643;45;45;19;19;0.422222222222222
2003;5;Cantabria;Cantabria;PP;476924;338316;476924;338316;146796;146796;0.433902032419395;39;39;18;18;0.461538461538462
2003;5;Castilla y Leon;NA;PP;NA;NA;2177222;1532399;NA;760510;0.496287194131555;NA;82;NA;48;0.585365853658537
2003;5;Castilla-La Mancha;Albacete;PP;297681;215696;1448289;1082030;79672;402047;0.371567331774535;10;47;4;18;0.382978723404255
2003;5;Castilla-La Mancha;Ciudad Real;PP;391855;283444;1448289;1082030;99350;402047;0.371567331774535;11;47;4;18;0.382978723404255
2003;5;Castilla-La Mancha;Cuenca;PP;165543;131350;1448289;1082030;54219;402047;0.371567331774535;8;47;3;18;0.382978723404255
2003;5;Castilla-La Mancha;Guadalajara;PP;147799;108950;1448289;1082030;43673;402047;0.371567331774535;7;47;3;18;0.382978723404255
2003;5;Castilla-La Mancha;Toledo;PP;445411;360590;1448289;1082030;125133;402047;0.371567331774535;11;47;4;18;0.382978723404255
2003;5;Extremadura;Badajoz;PP;535941;393915;881228;652031;148417;255808;0.392324904797471;35;65;13;26;0.4
2003;5;Extremadura;Caceres;PP;345287;258116;881228;652031;107391;255808;0.392324904797471;30;65;13;26;0.4
2003;5;Murcia;Murcia;PP;NA;NA;NA;642688;367710;367710;0.57214387074288;45;45;28;28;0.622222222222222
2003;5;La Rioja;La Rioja;PP;233553;170641;233553;170641;84533;84533;0.495385048142006;33;33;17;17;0.515151515151515
2003;5;Madrid;Madrid;PP;4443533;3003138;4443533;3003138;1429890;1429890;0.476131965963602;111;111;55;55;0.495495495495496
2003;5;Canarias;NA;PP;727170;475100;1439784;913442;211017;283186;0.310020778549705;30;60;12;17;0.283333333333333
2003;5;Canarias;NA;PP;712614;438342;1439784;913442;72169;283186;0.310020778549705;30;60;5;17;0.283333333333333
2003;10;Madrid;Madrid;PP;4455706;2729189;4455706;2729189;1346588;1346588;0.49340225246401;111;111;57;57;0.513513513513513
2003;5;Aragon;NA;PP;NA;NA;1019798;697970;NA;219058;0.313850165479892;NA;67;NA;22;0.328358208955224
2003;11;Catalonia;NA;PP;NA;NA;5307837;3280271;NA;393499;0.119959296045967;NA;135;NA;15;0.111111111111111
2003;5;Illes Baleares;Illes Baleares;PP;682857;419247;682857;419247;190562;192209;0.458462433839717;59;59;29;29;0.491525423728814
2003;5;Valencia;NA;PP;NA;NA;3423098;2394150;NA;1146780;0.478992544326797;NA;89;NA;48;0.539325842696629
2003;5;Aragon;NA;PAR;NA;NA;1019798;697970;NA;79670;0.11414530710489;NA;67;NA;8;0.119402985074627
2003;5;Castilla-La Mancha;Albacete;OTROS;297681;215696;1448289;1082030;8876;45851;0.042374980360988;10;47;0;0;0
2003;5;Castilla-La Mancha;Ciudad Real;OTROS;391855;283444;1448289;1082030;10639;45851;0.042374980360988;11;47;0;0;0
2003;5;Castilla-La Mancha;Cuenca;OTROS;165543;131350;1448289;1082030;5222;45851;0.042374980360988;8;47;0;0;0
2003;5;Castilla-La Mancha;Guadalajara;OTROS;147799;108950;1448289;1082030;7119;45851;0.042374980360988;7;47;0;0;0
2003;5;Castilla-La Mancha;Toledo;OTROS;445411;360590;1448289;1082030;13995;45851;0.042374980360988;11;47;0;0;0
2003;5;Asturias;Asturias;IU;976104;604573;976104;604573;68360;68360;0.113071539747888;45;45;4;4;0.088888888888889
2003;5;Cantabria;Cantabria;IU;476924;338316;476924;338316;12770;12770;0.037745776138285;39;39;0;0;0
2003;5;Castilla y Leon;NA;IU;NA;NA;2177222;1532399;NA;54085;0.035294332611807;NA;82;NA;0;0
2003;5;Extremadura;Badajoz;IU;535941;393915;881228;652031;27577;41448;0.063567529764689;35;65;2;3;0.046153846153846
2003;5;Extremadura;Caceres;IU;345287;258116;881228;652031;13871;41448;0.063567529764689;30;65;1;3;0.046153846153846
2003;5;Murcia;Murcia;IU;NA;NA;NA;642688;36754;36754;0.057187935670185;45;45;1;1;0.022222222222222
2003;5;Navarra;Navarra;IU;464826;300013;464826;300013;26962;26962;0.089869438990977;50;50;4;4;0.08
2003;5;La Rioja;La Rioja;IU;233553;170641;233553;170641;4729;4729;0.027713152173276;33;33;0;0;0
2003;5;Madrid;Madrid;IU;4443533;3003138;4443533;3003138;235428;235428;0.07839399987613;111;111;9;9;0.081081081081081
2003;5;Canarias;NA;IU;727170;475100;1439784;913442;6100;11601;0.01270031375829;30;60;0;0;0
2003;5;Canarias;NA;IU;712614;438342;1439784;913442;5501;11601;0.01270031375829;30;60;0;0;0
2003;10;Madrid;Madrid;IU;4455706;2729189;4455706;2729189;236013;236013;0.086477338139645;111;111;9;9;0.081081081081081
2003;5;Aragon;NA;IU;NA;NA;1019798;697970;NA;21796;0.031227703196413;NA;67;NA;1;0.014925373134328
2003;11;Catalonia;NA;IU;NA;NA;5307837;3280271;NA;241163;0.073519230575767;NA;135;NA;9;0.066666666666667
2003;5;Valencia;NA;IU;NA;NA;3423098;2394150;NA;154494;0.064529791366456;NA;89;NA;6;0.067415730337079
2003;5;Illes Baleares;Illes Baleares;IU;NA;NA;NA;NA;NA;20797;NA;NA;59;NA;2;NA
2003;5;Navarra;Navarra;HB;NA;NA;NA;NA;NA;24068;NA;NA;50;NA;4;0.08
2003;5;Canarias;NA;FNC;727170;475100;1439784;913442;34097;44703;0.048939067833535;30;60;3;3;0.05
2003;5;Canarias;NA;FNC;712614;438342;1439784;913442;10606;44703;0.048939067833535;30;60;0;3;0.05
2003;5;Extremadura;Badajoz;EU;535941;393915;881228;652031;3096;12171;0.018666290406438;35;65;0;0;0
2003;5;Extremadura;Caceres;EU;345287;258116;881228;652031;9075;12171;0.018666290406438;30;65;0;0;0
2003;11;Catalonia;NA;ERC;NA;NA;5307837;3280271;NA;544324;0.16593872884283;NA;135;NA;23;0.17037037037037
2003;5;Navarra;Navarra;EA;464826;300013;464826;300013;22824;22824;0.076076703342855;50;50;4;4;0.08
2003;11;Catalonia;NA;CIU;NA;NA;5307837;3280271;NA;1024425;0.312298892378099;NA;135;NA;46;0.340740740740741
2003;5;Aragon;NA;CHA;NA;NA;1019798;697970;NA;97777;0.140087682851699;NA;67;NA;9;0.134328358208955
2003;5;Asturias;Asturias;CDS;976104;604573;976104;604573;642;642;0.001061906502606;45;45;0;0;0
2003;5;Cantabria;Cantabria;CDS;476924;338316;476924;338316;660;660;0.00195083886071;39;39;0;0;0
2003;5;Navarra;Navarra;CDN;464826;300013;464826;300013;23516;23516;0.078383270058298;50;50;4;4;0.08
2003;5;Canarias;NA;CC;727170;475100;1439784;913442;105854;304413;0.333259254555845;30;60;8;23;0.383333333333333
2003;5;Canarias;NA;CC;712614;438342;1439784;913442;198559;304413;0.333259254555845;30;60;15;23;0.383333333333333
2001;10;Galicia;La Coruña;PSOE;1039786;598387;2567308;1507937;139662;334819;0.222037790703458;24;75;6;17;0.226666666666667
2001;10;Galicia;Lugo;PSOE;345247;218693;2567308;1507937;47838;334819;0.222037790703458;15;75;3;17;0.226666666666667
2001;10;Galicia;Orense;PSOE;350632;208584;2567308;1507937;40695;334819;0.222037790703458;14;75;3;17;0.226666666666667
2001;10;Galicia;Pontevedra;PSOE;831643;482273;2567308;1507937;106624;334819;0.222037790703458;22;75;5;17;0.226666666666667
2001;5;Pais Vasco;Álava;PSE-PSOE;245803;191536;1813356;1414269;39469;253195;0.179028883472663;25;75;5;13;0.173333333333333
2001;5;Pais Vasco;Guipúzcoa;PSE-PSOE;585750;455250;1813356;1414269;74042;253195;0.179028883472663;25;75;4;13;0.173333333333333
2001;5;Pais Vasco;Vizcaya;PSE-PSOE;981803;767483;1813356;1414269;139684;253195;0.179028883472663;25;75;4;13;0.173333333333333
2001;5;Pais Vasco;Álava;PP;245803;191536;1813356;1414269;62737;326933;0.23116747945405;25;75;9;19;0.253333333333333
2001;5;Pais Vasco;Guipúzcoa;PP;585750;455250;1813356;1414269;82792;326933;0.23116747945405;25;75;4;19;0.253333333333333
2001;5;Pais Vasco;Vizcaya;PP;981803;767483;1813356;1414269;181404;326933;0.23116747945405;25;75;6;19;0.253333333333333
2001;10;Galicia;La Coruña;PP;1039786;598387;2567308;1507937;296734;791885;0.525144618110704;24;75;12;41;0.546666666666667
2001;10;Galicia;Lugo;PP;345247;218693;2567308;1507937;124042;791885;0.525144618110704;15;75;9;41;0.546666666666667
2001;10;Galicia;Orense;PP;350632;208584;2567308;1507937;121073;791885;0.525144618110704;14;75;8;41;0.546666666666667
2001;10;Galicia;Pontevedra;PP;831643;482273;2567308;1507937;250036;791885;0.525144618110704;22;75;12;41;0.546666666666667
2001;5;Pais Vasco;Álava;PNV;245803;191536;1813356;1414269;64832;604222;0.42723272588171;25;75;9;33;0.44
2001;5;Pais Vasco;Guipúzcoa;PNV;585750;455250;1813356;1414269;203445;604222;0.42723272588171;25;75;12;33;0.44
2001;5;Pais Vasco;Vizcaya;PNV;981803;767483;1813356;1414269;335945;604222;0.42723272588171;25;75;12;33;0.44
2001;5;Pais Vasco;Álava;IU;245803;191536;1813356;1414269;11430;78862;0.055761669102554;25;75;1;3;0.04
2001;5;Pais Vasco;Guipúzcoa;IU;585750;455250;1813356;1414269;23731;78862;0.055761669102554;25;75;1;3;0.04
2001;5;Pais Vasco;Vizcaya;IU;981803;767483;1813356;1414269;43701;78862;0.055761669102554;25;75;1;3;0.04
2001;10;Galicia;La Coruña;IU;1039786;598387;2567308;1507937;4278;10431;0.006917397742744;24;75;0;0;0
2001;10;Galicia;Lugo;IU;345247;218693;2567308;1507937;1195;10431;0.006917397742744;15;75;0;0;0
2001;10;Galicia;Orense;IU;350632;208584;2567308;1507937;910;10431;0.006917397742744;14;75;0;0;0
2001;10;Galicia;Pontevedra;IU;831643;482273;2567308;1507937;4048;10431;0.006917397742744;22;75;0;0;0
2001;5;Pais Vasco;Álava;HB;245803;191536;1813356;1414269;11836;143139;0.101210590064549;25;75;1;7;0.093333333333333
2001;5;Pais Vasco;Guipúzcoa;HB;585750;455250;1813356;1414269;69409;143139;0.101210590064549;25;75;4;7;0.093333333333333
2001;5;Pais Vasco;Vizcaya;HB;981803;767483;1813356;1414269;61894;143139;0.101210590064549;25;75;2;7;0.093333333333333
2001;10;Galicia;La Coruña;BNG;1039786;598387;2567308;1507937;146816;346423;0.229733072402892;24;75;6;17;0.226666666666667
2001;10;Galicia;Lugo;BNG;345247;218693;2567308;1507937;43245;346423;0.229733072402892;15;75;3;17;0.226666666666667
2001;10;Galicia;Orense;BNG;350632;208584;2567308;1507937;42780;346423;0.229733072402892;14;75;3;17;0.226666666666667
2001;10;Galicia;Pontevedra;BNG;831643;482273;2567308;1507937;113582;346423;0.229733072402892;22;75;5;17;0.226666666666667
2000;3;Andalucia;NA;PSOE;NA;NA;5918722;3987911;NA;1790653;0.44902030160653;NA;109;NA;52;0.477064220183486
2000;3;Andalucia;NA;PP;NA;NA;5918722;3987911;NA;1535987;0.385160802234553;NA;109;NA;46;0.422018348623853
2000;3;Andalucia;NA;PA;NA;NA;5918722;3987911;NA;300356;0.075316625671937;NA;109;NA;5;0.045871559633028
2000;3;Andalucia;NA;IU;NA;NA;5918722;3987911;NA;327435;0.082106897571185;NA;109;NA;6;0.055045871559633
1999;6;Valencia;NA;UV;NA;NA;3361989;2231107;NA;106119;0.047563384454444;NA;89;NA;0;0
1999;6;Navarra;Navarra;(UPN-)AP/PP;461729;296215;461729;296215;125497;125497;0.423668619077359;50;50;22;22;0.44
1999;6;Castilla y Leon;NA;UPL;NA;NA;2185507;1411863;NA;54158;0.038359245904171;NA;83;NA;3;0.036144578313253
1999;6;Cantabria;Cantabria;UPC;465168;309716;465168;309716;9743;9743;0.031457851709308;39;39;0;0;0
1999;6;Illes Baleares;Illes Baleares;UM;639398;358054;639398;358054;26682;26682;0.074519485887604;59;59;3;3;0.050847457627119
1999;6;Asturias;Asturias;PSOE;979618;609766;979618;609766;284972;284972;0.467346490292998;45;45;24;24;0.533333333333333
1999;6;Cantabria;Cantabria;PSOE;465168;309716;465168;309716;105004;105004;0.339033178783143;39;39;14;14;0.358974358974359
1999;6;Castilla y Leon;NA;PSOE;NA;NA;2185507;1411863;NA;483675;0.342579272918123;NA;83;NA;30;0.36144578313253
1999;6;Castilla-La Mancha;Albacete;PSOE;293775;206935;1413503;1035935;117615;561332;0.541860251849778;10;47;6;26;0.553191489361702
1999;6;Castilla-La Mancha;Ciudad Real;PSOE;393100;278085;1413503;1035935;153484;561332;0.541860251849778;11;47;6;26;0.553191489361702
1999;6;Castilla-La Mancha;Cuenca;PSOE;167216;132314;1413503;1035935;67244;561332;0.541860251849778;8;47;4;26;0.553191489361702
1999;6;Castilla-La Mancha;Guadalajara;PSOE;135838;96089;1413503;1035935;46461;561332;0.541860251849778;7;47;4;26;0.553191489361702
1999;6;Castilla-La Mancha;Toledo;PSOE;423574;322512;1413503;1035935;176528;561332;0.541860251849778;11;47;6;26;0.553191489361702
1999;6;Extremadura;Badajoz;PSOE;NA;386815;NA;639074;194264;313417;0.490423644210217;35;65;19;34;NA
1999;6;Extremadura;Caceres;PSOE;NA;252259;NA;639074;119153;313417;0.490423644210217;30;65;15;34;0.523076923076923
1999;6;La Rioja;La Rioja;PSOE;229433;157040;229433;152709;55144;55144;0.361105108408804;33;33;13;13;0.393939393939394
1999;6;Madrid;Madrid;PSOE;4281075;2539154;4281075;2539154;944819;944819;0.372099919894579;102;102;39;39;0.382352941176471
1999;6;Murcia;Murcia;PSOE;911054;603231;911054;603231;219798;219798;0.364367878971737;45;45;18;18;0.4
1999;6;Canarias;NA;PSOE;707105;424449;1373641;817755;82925;198903;0.243230551937928;30;60;8;19;0.316666666666667
1999;6;Canarias;NA;PSOE;666543;393306;1373641;817755;115978;198903;0.243230551937928;30;60;11;19;0.316666666666667
1999;6;Aragon;NA;PSOE;NA;NA;999828;636659;NA;199620;0.313543042664912;NA;67;NA;23;0.343283582089552
1999;6;Illes Baleares;Illes Baleares;PSOE;639398;358054;639398;358054;98024;98024;0.273768761136588;59;59;20;20;0.338983050847458
1999;6;Valencia;NA;PSOE;NA;NA;3361989;2231107;NA;768548;0.344469359829;NA;89;NA;35;0.393258426966292
1999;6;Navarra;Navarra;PSN-PSOE;461729;296215;461729;296215;61531;61531;0.207724119305234;50;50;11;11;0.22
1999;6;Illes Baleares;Illes Baleares;PSM;639398;358054;639398;358054;42748;42748;0.119389812709815;59;59;5;5;0.084745762711864
1999;10;Catalonia;NA;PSC-PSOE;NA;NA;5293657;3097122;NA;1183299;0.382064058180466;NA;135;NA;52;0.385185185185185
1999;6;La Rioja;La Rioja;PRP;229433;157040;229433;152709;9000;9000;0.058935622654853;33;33;2;2;0.060606060606061
1999;6;Cantabria;Cantabria;PRC;465168;309716;465168;309716;42896;42896;0.138501078407315;39;39;6;6;0.153846153846154
1999;6;Asturias;Asturias;PP;979618;609766;979618;609766;200164;200164;0.328263628998665;45;45;15;15;0.333333333333333
1999;6;Cantabria;Cantabria;PP;465168;309716;465168;309716;134924;134924;0.435637810122822;39;39;19;19;0.487179487179487
1999;6;Castilla y Leon;NA;PP;NA;NA;2185507;1411863;NA;737982;0.522700856952835;NA;83;NA;48;0.578313253012048
1999;6;Castilla-La Mancha;Albacete;PP;293775;206935;1413503;1035935;78097;424531;0.409804669211871;10;47;4;21;0.446808510638298
1999;6;Castilla-La Mancha;Ciudad Real;PP;393100;278085;1413503;1035935;112678;424531;0.409804669211871;11;47;5;21;0.446808510638298
1999;6;Castilla-La Mancha;Cuenca;PP;167216;132314;1413503;1035935;59809;424531;0.409804669211871;8;47;4;21;0.446808510638298
1999;6;Castilla-La Mancha;Guadalajara;PP;135838;96089;1413503;1035935;43729;424531;0.409804669211871;7;47;3;21;0.446808510638298
1999;6;Castilla-La Mancha;Toledo;PP;423574;322512;1413503;1035935;130218;424531;0.409804669211871;11;47;5;21;0.446808510638298
1999;6;Extremadura;Badajoz;PP;NA;386815;NA;639074;153432;258657;0.404737166587907;35;65;15;28;0.430769230769231
1999;6;Extremadura;Caceres;PP;NA;252259;NA;639074;105225;258657;0.404737166587907;30;65;13;28;0.430769230769231
1999;6;La Rioja;La Rioja;PP;229433;157040;229433;152709;80089;80089;0.524455009200506;33;33;18;18;0.545454545454545
1999;6;Madrid;Madrid;PP;4281075;2539154;4281075;2539154;1324596;1324596;0.521668240681739;102;102;55;55;0.53921568627451
1999;6;Murcia;Murcia;PP;911054;603231;911054;603231;323446;323446;0.536189287354264;45;45;26;26;0.577777777777778
1999;6;Canarias;NA;PP;707105;424449;1373641;817755;158654;225316;0.275529957016466;30;60;10;15;0.25
1999;6;Canarias;NA;PP;666543;393306;1373641;817755;66662;225316;0.275529957016466;30;60;5;15;0.25
1999;6;Aragon;NA;PP;NA;NA;999828;636659;NA;248781;0.390760202871553;NA;67;NA;28;0.417910447761194
